timestamp,sql
2025-07-01T00:10:00.200000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:00.400000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:00.600000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:00.800000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:01.000000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:01.200000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN 10.285 AND 179.335 AND census_original.education_num > 37.27 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:01.400000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:01.600000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 59.5 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:01.800000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -42.015 AND 127.035 AND census_original.education_num > 65.06 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:02.000000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -18.905 AND 150.145 AND census_original.education_num > 99.21 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:02.200000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 80.61 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:02.400000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -2.035 AND 167.015 AND census_original.education_num > 17.63 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:02.600000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 50.25 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:02.800000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 50.63 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:03.000000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:03.200000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:03.400000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 68.11 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:03.600000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -70.965 AND 98.085 AND census_original.education_num > 89.83 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:03.800000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 41.85 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:04.000000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 57.6 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:04.200000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:04.400000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:04.600000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 4.05 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:04.800000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:05.000000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:05.200000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 71.92 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:05.400000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:05.600000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 25.83 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:05.800000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 35.34 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:06.000000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:06.200000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:06.400000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:06.600000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 84.51 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:06.800000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:07.000000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:07.200000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:07.400000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -67.155 AND 101.895 AND census_original.education_num > 26.07 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:07.600000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:07.800000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN 10.745 AND 179.795 AND census_original.education_num > 48.72 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:08.000000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 70.35 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:08.200000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:08.400000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.age > 69.84 AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:08.600000,SELECT census_original.capital_gain FROM census_original  WHERE census_original.race = 'NULL' AND census_original.education LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;
2025-07-01T00:10:08.800000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:09.000000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN 3.635 AND 172.685 AND census_original.education_num > 54.08 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:09.200000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -37.865 AND 131.185 AND census_original.education_num > 43.05 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:10:09.400000,"SELECT census_original.capital_loss, census_original.hours_per_week FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.occupation = 'sample' AND census_original.race != 'NULL' ORDER BY census_original.hours_per_week LIMIT 100;"
2025-07-01T00:10:09.600000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 80.4 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:09.800000,"SELECT census_original.capital_loss, census_original.native_country, census_original.age, census_original.education_num FROM census_original  WHERE census_original.education_num > 66.28 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:10:10.000000,"SELECT census_original.education, census_original.occupation, census_original.workclass, census_original.education_num FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_loss BETWEEN -3.585 AND 165.465 AND census_original.education_num > 99.88 AND census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
