timestamp,sql
2025-07-01T00:05:00.200000,SELECT census_original.relationship FROM census_original  WHERE census_original.sex != 'NULL' AND census_original.capital_gain > 68.36 ORDER BY census_original.relationship LIMIT 100;
2025-07-01T00:05:00.400000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:00.600000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:00.800000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:01.000000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:01.200000,SELECT census_original.sex FROM census_original  WHERE census_original.hours_per_week > 44.56 AND census_original.race != 'NULL' AND census_original.education_num < 13.45 ORDER BY census_original.sex LIMIT 100;
2025-07-01T00:05:01.400000,SELECT census_original.relationship FROM census_original  WHERE census_original.sex != 'NULL' AND census_original.capital_gain > 87.27 ORDER BY census_original.relationship LIMIT 100;
2025-07-01T00:05:01.600000,"SELECT census_original.education, census_original.workclass, census_original.capital_loss FROM census_original  WHERE census_original.age BETWEEN 36.445 AND 48.855 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:05:01.800000,SELECT census_original.sex FROM census_original  WHERE census_original.hours_per_week > 20.58 AND census_original.race != 'NULL' AND census_original.education_num < 78.04 ORDER BY census_original.sex LIMIT 100;
2025-07-01T00:05:02.000000,SELECT census_original.sex FROM census_original  WHERE census_original.hours_per_week > 35.98 AND census_original.race != 'NULL' AND census_original.education_num < 78.96 ORDER BY census_original.sex LIMIT 100;
2025-07-01T00:05:02.200000,"SELECT census_original.education, census_original.workclass, census_original.capital_loss FROM census_original  WHERE census_original.age BETWEEN 41.375 AND 53.785 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:05:02.400000,SELECT census_original.sex FROM census_original  WHERE census_original.hours_per_week > 50.91 AND census_original.race != 'NULL' AND census_original.education_num < 75.28 ORDER BY census_original.sex LIMIT 100;
2025-07-01T00:05:02.600000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 88.75 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:02.800000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 12.8 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:03.000000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:03.200000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:03.400000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 77.9 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:03.600000,SELECT census_original.sex FROM census_original  WHERE census_original.hours_per_week > 59.98 AND census_original.race != 'NULL' AND census_original.education_num < 23.9 ORDER BY census_original.sex LIMIT 100;
2025-07-01T00:05:03.800000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 62.98 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:04.000000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 78.48 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:04.200000,SELECT census_original.relationship FROM census_original  WHERE census_original.sex != 'NULL' AND census_original.capital_gain > 52.06 ORDER BY census_original.relationship LIMIT 100;
2025-07-01T00:05:04.400000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:04.600000,"SELECT census_original.education, census_original.workclass, census_original.capital_loss FROM census_original  WHERE census_original.age BETWEEN 48.085 AND 60.495 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:05:04.800000,SELECT census_original.relationship FROM census_original  WHERE census_original.sex != 'NULL' AND census_original.capital_gain > 38.3 ORDER BY census_original.relationship LIMIT 100;
2025-07-01T00:05:05.000000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:05:05.200000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 28.53 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:05.400000,SELECT census_original.relationship FROM census_original  WHERE census_original.sex != 'NULL' AND census_original.capital_gain > 56.7 ORDER BY census_original.relationship LIMIT 100;
2025-07-01T00:05:05.600000,SELECT census_original.workclass FROM census_original  WHERE census_original.education = 'sample' AND census_original.native_country LIKE 'sample' AND census_original.race != 'NULL' AND census_original.education_num < 56.93 ORDER BY census_original.workclass LIMIT 100;
2025-07-01T00:05:05.800000,"SELECT census_original.education, census_original.workclass, census_original.capital_loss FROM census_original  WHERE census_original.age BETWEEN 42.685 AND 55.095 ORDER BY census_original.capital_loss LIMIT 100;"
2025-07-01T00:05:06.000000,"SELECT census_original.age, census_original.workclass, census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.race = 'NULL' ORDER BY census_original.workclass LIMIT 100;"
