timestamp,sql
2025-07-01T00:10:00.200000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 37.84 AND 39.04 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:00.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 54.81 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:00.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 96.47 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:00.800000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 49.94 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 57.55 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.200000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:01.400000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 96.41 AND 97.61 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:01.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 92.82 AND census_original.age BETWEEN 11.795 AND 24.205 AND census_original.education_num < 60.25 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.800000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.000000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 18.77 AND census_original.age BETWEEN 11.795 AND 24.205 AND census_original.education_num < 25.28 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:02.400000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.600000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:02.800000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:03.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 31.52 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:03.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 65.67 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:03.400000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:03.600000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:03.800000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:04.000000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:04.200000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 75.86 AND 77.06 AND census_original.age < 75 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:04.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 41.33 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:04.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 83.51 AND census_original.age BETWEEN 11.795 AND 24.205 AND census_original.education_num < 10.81 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:04.800000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 3.65 AND 4.85 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:05.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 99.49 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:05.200000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:05.400000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 60.83 AND 62.03 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:05.600000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:05.800000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 18.57 AND census_original.age BETWEEN 11.795 AND 24.205 AND census_original.education_num < 3.46 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:06.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 85.71 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:06.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 22.22 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:06.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 6.92 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:06.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 55.89 AND census_original.age BETWEEN 11.795 AND 24.205 AND census_original.education_num < 38.48 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:06.800000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 53.8 AND 55.0 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:07.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 24.85 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:07.200000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 16.43 AND 17.63 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:07.400000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:07.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 31.75 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:07.800000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:08.000000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:08.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 39.76 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:08.400000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:08.600000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 14.12 AND 15.32 AND census_original.age < 18 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:08.800000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 35.44 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:09.000000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:09.200000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:09.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 97.61 ORDER BY census_original.education LIMIT 100;
