timestamp,sql
2025-07-01T00:10:00.200000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 95.87 AND 97.07 AND census_original.age < 23.37 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:00.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 1.23 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:00.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 34.8 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:00.800000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 89.41 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 65.95 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.200000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:01.400000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 30.92 AND 32.12 AND census_original.age < 25.25 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:01.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 78.35 AND census_original.age BETWEEN 18.095 AND 30.505 AND census_original.education_num < 99.71 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:01.800000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.000000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 86.68 AND census_original.age BETWEEN 53.945 AND 66.355 AND census_original.education_num < 80.29 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:02.400000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:02.600000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:02.800000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:03.000000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 16.24 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:03.200000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 2.96 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:03.400000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:03.600000,"SELECT census_original.capital_gain, census_original.workclass FROM census_original  WHERE census_original.education = 'sample' ORDER BY census_original.workclass LIMIT 100;"
2025-07-01T00:10:03.800000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:04.000000,"SELECT census_original.education, census_original.native_country FROM census_original  WHERE census_original.relationship = 'NULL' AND census_original.sex = 'NULL' AND census_original.occupation = 'sample' ORDER BY census_original.native_country LIMIT 100;"
2025-07-01T00:10:04.200000,"SELECT census_original.capital_gain, census_original.marital_status, census_original.workclass FROM census_original  WHERE census_original.education_num BETWEEN 26.74 AND 27.94 AND census_original.age < 33.63 AND census_original.native_country LIKE 'sample' ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:10:04.400000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 15.25 ORDER BY census_original.education LIMIT 100;
2025-07-01T00:10:04.600000,SELECT census_original.education FROM census_original  WHERE census_original.capital_gain > 2.38 AND census_original.age BETWEEN 24.885 AND 37.295 AND census_original.education_num < 14.05 ORDER BY census_original.education LIMIT 100;
