timestamp,sql
2025-07-01T00:05:00.200000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 26.68 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:00.400000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:00.600000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:00.800000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:01.000000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:01.200000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -61.87 AND 179.63 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:01.400000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 73.64 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:01.600000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 59.5 ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:05:01.800000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -66.67 AND 174.83 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:02.000000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -109.39 AND 132.11 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:02.200000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 80.61 ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:05:02.400000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -60.17 AND 181.33 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:02.600000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 57.01 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:02.800000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 57.67 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:03.000000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:03.200000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:03.400000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 88.04 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:03.600000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -42.15 AND 199.35 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:03.800000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 42.42 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:04.000000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 69.79 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:04.200000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 49.47 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:04.400000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:04.600000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 4.05 ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:05:04.800000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 32.06 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:05.000000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:05.200000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 94.66 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:05.400000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 63.28 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:05.600000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 14.6 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:05.800000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 35.34 ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:05:06.000000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:06.200000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:06.400000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:06.600000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 84.51 ORDER BY census_original.capital_gain LIMIT 100;"
2025-07-01T00:05:06.800000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 62.89 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:07.000000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:07.200000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 69.39 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:07.400000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -115.06 AND 126.44 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:07.600000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:07.800000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -74.76 AND 166.74 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:08.000000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 91.93 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:08.200000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:08.400000,SELECT census_original.hours_per_week FROM census_original  WHERE census_original.relationship != 'NULL' AND census_original.hours_per_week >= 91.05 ORDER BY census_original.hours_per_week LIMIT 100;
2025-07-01T00:05:08.600000,SELECT census_original.age FROM census_original  WHERE census_original.workclass != 'NULL' AND census_original.age <= 28.98 ORDER BY census_original.age LIMIT 100;
2025-07-01T00:05:08.800000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:09.000000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -76.35 AND 165.15 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:09.200000,"SELECT census_original.marital_status, census_original.education_num FROM census_original  WHERE census_original.capital_loss BETWEEN -109.86 AND 131.64 ORDER BY census_original.marital_status LIMIT 100;"
2025-07-01T00:05:09.400000,"SELECT census_original.capital_gain, census_original.education FROM census_original  WHERE census_original.workclass != 'NULL' ORDER BY census_original.education LIMIT 100;"
2025-07-01T00:05:09.600000,"SELECT census_original.capital_gain, census_original.occupation FROM census_original  WHERE census_original.occupation = 'sample' AND census_original.capital_gain >= 80.4 ORDER BY census_original.capital_gain LIMIT 100;"
