timestamp,sql
2025-07-01T00:15:00.338629,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:00.758352,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:01.235611,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:01.757498,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:02.315850,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:02.905032,SELECT census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' ORDER BY census_original.dv_create_time LIMIT 100;
2025-07-01T00:15:03.520921,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:04.160365,SELECT census_original.dv_create_date FROM census_original  WHERE census_original.dv_cmdline_args LIKE 'sample' AND census_original.dv_version LIKE 'sample' AND census_original.dv_create_date >= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_create_date LIMIT 100;
2025-07-01T00:15:04.820883,SELECT census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' ORDER BY census_original.dv_create_time LIMIT 100;
2025-07-01T00:15:05.500462,SELECT census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' ORDER BY census_original.dv_create_time LIMIT 100;
2025-07-01T00:15:06.197443,SELECT census_original.dv_create_date FROM census_original  WHERE census_original.dv_cmdline_args LIKE 'sample' AND census_original.dv_version LIKE 'sample' AND census_original.dv_create_date >= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_create_date LIMIT 100;
2025-07-01T00:15:06.910433,SELECT census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' ORDER BY census_original.dv_create_time LIMIT 100;
2025-07-01T00:15:07.638244,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:08.379854,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:09.134372,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:09.901015,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:10.679089,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:11.467977,SELECT census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' ORDER BY census_original.dv_create_time LIMIT 100;
2025-07-01T00:15:12.267123,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:13.076028,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:13.894236,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:14.721335,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:15.556946,SELECT census_original.dv_create_date FROM census_original  WHERE census_original.dv_cmdline_args LIKE 'sample' AND census_original.dv_version LIKE 'sample' AND census_original.dv_create_date >= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_create_date LIMIT 100;
2025-07-01T00:15:16.400721,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:17.252340,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:18.111508,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:18.977949,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:19.851408,SELECT census_original.dv_version FROM census_original  WHERE census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args = 'sample' ORDER BY census_original.dv_version LIMIT 100;
2025-07-01T00:15:20.731647,SELECT census_original.dv_create_date FROM census_original  WHERE census_original.dv_cmdline_args LIKE 'sample' AND census_original.dv_version LIKE 'sample' AND census_original.dv_create_date >= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_create_date LIMIT 100;
2025-07-01T00:15:21.618445,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:22.511592,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:23.410893,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
2025-07-01T00:15:24.316166,SELECT census_original.dv_create_date FROM census_original  WHERE census_original.dv_cmdline_args LIKE 'sample' AND census_original.dv_version LIKE 'sample' AND census_original.dv_create_date >= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_create_date LIMIT 100;
2025-07-01T00:15:25.227235,"SELECT census_original.dv_cmdline_args, census_original.dv_create_time FROM census_original  WHERE census_original.dv_version = 'sample' AND census_original.dv_create_time = 'NULL' AND census_original.dv_cmdline_args LIKE 'sample' ORDER BY census_original.dv_create_time LIMIT 100;"
2025-07-01T00:15:26.143939,SELECT census_original.dv_cmdline_args FROM census_original  WHERE census_original.dv_create_date <= TIMESTAMP '2022-01-01' ORDER BY census_original.dv_cmdline_args LIMIT 100;
